,url,titre,tags,tag_1,temps,cout,difficulte,note,like,partage,utilisateur,type,ingredients,ingred_clean_lemma,ingred_clean,regime
0,https://www.marmiton.org/recettes/recette_beurre-de-noel_383880.aspx,beurre de noël,"['accompagnement', 'végétarien', 'sans gluten']",accompagnement,25.0,Coût moyen,très facile,0.0,0.0,0,user161968348,nc,"[""g d'amandes"", 'g de noix de pécan', ""épices à pain d'épices"", 'cannelle', ""cuillères à soupe de sirop d'érable"", 'arôme']","['gramme de amande', 'gramme de noix de pécan', 'épice à pain de épice', 'cannelle', 'cuillère à soupe de sirop de érable', 'arôme']","['amande', 'noix pécan', 'épice pain épice', 'cannelle', 'sirop érable', 'arôme']","['général', 'végétarien', 'sans gluten']"
1,https://www.marmiton.org/recettes/recette_pudding-de-noel_23254.aspx,pudding de noël,"['dessert', 'végétarien', 'pudding']",dessert,360.0,Coût moyen,Niveau moyen,4.9,745.0,16,Maria a Milan,autre,"['g de pruneau', 'g de fruit confit', 'g de raisin', 'g de raisin', 'g de raisin', 'pommes', 'citron', 'g de pain', 'cuillères à soupe de lait', 'g de beurre', 'oeufs', 'g de farine', 'g de vergeoise brune', ""g d'amandes"", 'cuillère à café de quatre-épices', 'cl de rhum', 'g de sucre en poudre']","['gramme de pruneau', 'gramme de fruit confit', 'gramme de raisin', 'gramme de raisin', 'gramme de raisin', 'pomme', 'citron', 'gramme de pain', 'cuillère à soupe de lait', 'gramme de beurre', 'oeuf', 'gramme de farine', 'gramme de vergeoise brune', 'gramme de amande', 'cuillère à café de quatre-épices', 'cl de rhum', 'gramme de sucre en poudre']","['pruneau', 'fruit confit', 'raisin', 'raisin', 'raisin', 'pomme', 'citron', 'pain', 'lait', 'beurre', 'oeuf', 'farine', 'vergeoise brune', 'amande', 'quatre-épices', 'rhum', 'sucre']","['général', 'végétarien']"
2,https://www.marmiton.org/recettes/recette_verrines-de-noel_84683.aspx,verrines de noël,"['plat principal', 'apéritif dînatoire vegetarien', 'apéritif dînatoire', 'verrine', '\n\t\t\t\t\t\tcuisson : 5 min\t\t\t\t\t', '\n\t\t\t\t\t\tpréparation : 2 min\t\t\t\t\t', '\n\t\t\t\t\t\tpréparation : 2 min\t\t\t\t\t', '\n\t\t\t\t\t\tpréparation : 2 min\t\t\t\t\t', '\n\t\t\t\t\t\tpréparation : 5 min\t\t\t\t\t', '\n\t\t\t\t\t\tpréparation : 1 min\t\t\t\t\t', '\n\t\t\t\t\t\tpréparation : 5 min\t\t\t\t\t', '\n\t\t\t\t\t\tpréparation : 3 min\t\t\t\t\t']",plat principal,25.0,Coût moyen,facile,4.8,3300.0,39,julia_15914071,legume,"['cuillères à soupe de miel', 'oeuf', 'g de mascarpone', 'cuillère à soupe de rhum', 'boudoirs', 'cuillères à soupe de crème de marron', 'marrons', 'g de mascarpone', 'cuillères à soupe de miel', 'marrons', 'boudoirs', 'cuillères à soupe de crème de marron', 'cuillère à soupe de rhum', 'oeuf']","['cuillère à soupe de miel', 'oeuf', 'gramme de mascarpone', 'cuillère à soupe de rhum', 'boudoirs', 'cuillère à soupe de crème de marron', 'marron', 'gramme de mascarpone', 'cuillère à soupe de miel', 'marron', 'boudoirs', 'cuillère à soupe de crème de marron', 'cuillère à soupe de rhum', 'oeuf']","['miel', 'oeuf', 'mascarpone', 'rhum', 'boudoirs', 'crème marron', 'marron', 'mascarpone', 'miel', 'marron', 'boudoirs', 'crème marron', 'rhum', 'oeuf']",['général']
3,https://www.marmiton.org/recettes/recette_buche-de-noel_19015.aspx,bûche de noël,"['dessert', 'végétarien', 'bûche de noël', 'autres bûches', 'noël végétarien']",dessert,40.0,Coût moyen,difficile,4.1,2700.0,25,Pascaline,autre,"['g de fécule de pomme de terre', 'g de farine', 'g de sucre en poudre', 'oeufs', 'oeuf', 'g de sucre', 'g de beurre']","['gramme de fécule de pomme de terre', 'gramme de farine', 'gramme de sucre en poudre', 'oeuf', 'oeuf', 'gramme de sucre', 'gramme de beurre']","['fécule pomme terre', 'farine', 'sucre', 'oeuf', 'oeuf', 'sucre', 'beurre']","['général', 'végétarien']"
4,https://www.marmiton.org/recettes/recette_buche-de-noel-au-nutella_346567.aspx,bûche de noël au nutella®,"['dessert', 'végétarien', 'bûche de noël', 'autres bûches']",dessert,68.0,bon marché,Niveau moyen,4.6,1900.0,96,non spécifié,chocolat,"['g de farine', 'g de beurre', 'oeufs', ""g d'amandes"", 'g de sucre en poudre', ""blancs d'oeuf"", 'g de sucre glace', 'g de nutella®']","['gramme de farine', 'gramme de beurre', 'oeuf', 'gramme de amande', 'gramme de sucre en poudre', 'blancs de oeuf', 'gramme de sucre glac', 'gramme de nutella ®']","['farine', 'beurre', 'oeuf', 'amande', 'sucre', 'blancs oeuf', 'sucre glac', 'nutella ®']","['général', 'végétarien']"
5,https://www.marmiton.org/recettes/recette_buche-de-noel-au-nutella_346567.aspx,bûche de noël au nutella®,"['dessert', 'végétarien', 'bûche de noël', 'autres bûches']",dessert,68.0,bon marché,Niveau moyen,4.6,1900.0,96,non spécifié,chocolat,"['g de farine', 'g de beurre', 'oeufs', ""g d'amandes"", 'g de sucre en poudre', ""blancs d'oeuf"", 'g de sucre glace', 'g de nutella®']","['gramme de farine', 'gramme de beurre', 'oeuf', 'gramme de amande', 'gramme de sucre en poudre', 'blancs de oeuf', 'gramme de sucre glac', 'gramme de nutella ®']","['farine', 'beurre', 'oeuf', 'amande', 'sucre', 'blancs oeuf', 'sucre glac', 'nutella ®']","['général', 'végétarien']"
6,https://www.marmiton.org/recettes/recette_boules-de-noel_313559.aspx,boules de noël,"['confiserie', 'végétarien', 'sans gluten']",confiserie,20.0,bon marché,facile,5.0,217.0,0,lise_203485,autre,"['g de chocolat noir', 'g de confiture de lait', ""filet d'eau""]","['gramme de chocolat noir', 'gramme de confiture de lait', 'filet de eau']","['chocolat noir', 'confiture lait', 'eau']","['général', 'végétarien', 'sans gluten']"
7,https://www.marmiton.org/recettes/recette_muffins-de-noel_313501.aspx,muffins de noël,"['dessert', 'végétarien', 'petits gâteaux', 'gâteau', 'muffin']",dessert,25.0,bon marché,facile,5.0,500.0,1,Sinacle,autre,"['g de farine', 'g de sucre', 'oeuf', 'cl de lait', 'g de beurre', 'cuillères à café de thé', 'sachet de levure']","['gramme de farine', 'gramme de sucre', 'oeuf', 'cl de lait', 'gramme de beurre', 'cuillère à café de thé', 'sachet de levure']","['farine', 'sucre', 'oeuf', 'lait', 'beurre', 'thé', 'levure']","['général', 'végétarien']"
8,https://www.marmiton.org/recettes/recette_fondants-de-noel_65545.aspx,fondants de noël,"['confiserie', 'végétarien', 'sans gluten', 'rapide']",confiserie,15.0,bon marché,très facile,5.0,319.0,1,annie_10,chocolat,"['g de sucre glace', ""moitié d'oeuf"", 'cuillère à café de liqueur', 'cuillères à café de jus de citron', 'colorant alimentaire']","['gramme de sucre glac', 'moitié de oeuf', 'cuillère à café de liqueur', 'cuillère à café de jus de citron', 'colorer alimentaire']","['sucre glac', 'oeuf', 'liqueur', 'jus citron', 'colorer alimentaire']","['général', 'végétarien', 'sans gluten']"
9,https://www.marmiton.org/recettes/recette_chocolats-de-noel_57656.aspx,chocolats de noël,"['confiserie', 'végétarien', 'sans gluten', 'chocolats']",confiserie,65.0,bon marché,très facile,3.8,883.0,7,laura_14892615,chocolat,"['g de végétaline', 'g de chocolat noir', 'noisettes', 'amandes', 'raisin', 'vanille', 'bonne cuillère à soupe de crème fraîche']","['gramme de végétaline', 'gramme de chocolat noir', 'noisette', 'amande', 'raisin', 'vanille', 'bon cuillère à soupe de crème fraîche']","['végétaline', 'chocolat noir', 'noisette', 'amande', 'raisin', 'vanille', 'bon crème fraîche']","['général', 'végétarien', 'sans gluten']"
10,https://www.marmiton.org/recettes/recette_buche-de-noel-au-nutella_528909.aspx,bûche de noël au nutella®,"['plat principal', 'végétarien']",plat principal,430.0,bon marché,facile,3.7,0.0,0,non spécifié,chocolat,"['g de nutella®', 'cacao en poudre', 'ml de crème liquide', 'gousse de vanille', 'g de chocolat blanc', 'ml de lait entier', 'g de vanille', 'g de beurre doux', 'oeufs', 'g de farine', 'g de sucre semoule']","['gramme de nutella ®', 'cacao en poudre', 'millilitre de crème liquide', 'gousse de vanille', 'gramme de chocolat blanc', 'millilitre de ler entier', 'gramme de vanille', 'gramme de beurre doux', 'oeuf', 'gramme de farine', 'gramme de sucre semoul']","['nutella ®', 'cacao', 'millilitre crème liquide', 'vanille', 'chocolat blanc', 'millilitre ler entier', 'vanille', 'beurre', 'oeuf', 'farine', 'sucre semoul']","['général', 'végétarien']"
11,https://www.marmiton.org/recettes/recette_buche-de-noel-au-nutella_528909.aspx,bûche de noël au nutella®,"['plat principal', 'végétarien']",plat principal,430.0,bon marché,facile,3.7,0.0,0,non spécifié,chocolat,"['g de nutella®', 'cacao en poudre', 'ml de crème liquide', 'gousse de vanille', 'g de chocolat blanc', 'ml de lait entier', 'g de vanille', 'g de beurre doux', 'oeufs', 'g de farine', 'g de sucre semoule']","['gramme de nutella ®', 'cacao en poudre', 'millilitre de crème liquide', 'gousse de vanille', 'gramme de chocolat blanc', 'millilitre de ler entier', 'gramme de vanille', 'gramme de beurre doux', 'oeuf', 'gramme de farine', 'gramme de sucre semoul']","['nutella ®', 'cacao', 'millilitre crème liquide', 'vanille', 'chocolat blanc', 'millilitre ler entier', 'vanille', 'beurre', 'oeuf', 'farine', 'sucre semoul']","['général', 'végétarien']"
12,https://www.marmiton.org/recettes/recette_roti-de-noel_41982.aspx,rôti de noël,['plat principal'],plat principal,90.0,Coût moyen,facile,4.6,1700.0,22,oscar_15599246,viande,"['rôti de porc', 'l de bouillon de volaille', 'oignon blanc', ""g d'airelles"", 'cuillères à soupe de miel', 'oranges', 'poivre', 'sel', 'feuille de laurier']","['rôtir de porc', 'l de bouillon de volaille', 'oignon blanc', 'gramme de airelle', 'cuillère à soupe de miel', 'orange', 'poivre', 'sel', 'feuille de laurier']","['rôtir porc', 'bouillon volaille', 'oignon blanc', 'airelle', 'miel', 'orange', 'poivre', 'sel', 'laurier']",['général']
13,https://www.marmiton.org/recettes/recette_punch-de-noel_379254.aspx,punch de noël,"['boisson', 'sans gluten', 'rapide', 'boissons froides']",boisson,15.0,bon marché,très facile,4.5,15.0,0,Marmiton_Recettes,nc,"['cl de jus de cranberries', ""cl de jus d'orange"", 'cl de rhum blanc', 'orange', 'bâton de cannelle', 'étoiles de badiane', 'clous de girofle', 'gousse de vanille']","['cl de jus de cranberrie', 'cl de jus de orange', 'cl de rhum blanc', 'oranger', 'bâton de cannelle', 'étoile de badiane', 'clous de girofle', 'gousse de vanille']","['jus cranberrie', 'jus orange', 'rhum blanc', 'oranger', 'cannelle', 'étoile badiane', 'clous girofle', 'vanille']","['général', 'sans gluten']"
14,https://www.marmiton.org/recettes/recette_salade-de-noel_42728.aspx,salade de noël,"['plat principal', 'rapide', 'salade de noel', 'noël qui en jette']",plat principal,15.0,assez cher,très facile,4.8,16000.0,361,camila_15759976,legume,"['salade', 'tranche de foie gras', 'tranche de saumon fumé', 'tranche de jambon fumé', ""tranche de pain d'épices"", 'fines tranches de pomme', 'cerneau de noix', 'pignons', 'grains de raisin', 'tomates cerise', ""cuillères à soupe d'huile de tournesol"", 'cuillères à café de moutarde', 'cuillères à soupe de vinaigre de framboise', 'poivre', 'sel', 'cuillères à café de miel']","['salade', 'tranche de foie gras', 'tranche de saumon fumé', 'tranche de jambon fumé', 'tranche de pain de épice', 'fin tranche de pomme', 'cerneau de noix', 'pignon', 'grain de raisin', 'tomate cerise', 'cuillère à soupe de huile de tournesol', 'cuillère à café de moutarde', 'cuillère à soupe de vinaigre de framboise', 'poivre', 'sel', 'cuillère à café de miel']","['salade', 'foie gras', 'saumon fumé', 'jambon fumé', 'pain épice', 'fin pomme', 'cerneau noix', 'pignon', 'grain raisin', 'tomate cerise', 'huile tournesol', 'moutarde', 'vinaigre framboise', 'poivre', 'sel', 'miel']",['général']
15,https://www.marmiton.org/recettes/recette_schabavari-de-noel_232453.aspx,schabavari de noël,"['plat principal', 'sans gluten']",plat principal,180.0,bon marché,Niveau moyen,0.0,62.0,0,plaschri,viande,"['chou chinois', 'courgettes', 'brocolis', 'carottes', 'carottes', 'pommes de terre', 'dinde', 'poulets', 'poivre', 'sel', ""cuillères à soupe d'épices"", 'herbes de provence', 'martini blanc']","['chou chinois', 'courgette', 'brocoli', 'carotte', 'carotte', 'pomme de terre', 'dinde', 'poulet', 'poivre', 'sel', 'cuillère à soupe de épice', 'herbe de provence', 'martini blanc']","['chou chinois', 'courgette', 'brocoli', 'carotte', 'carotte', 'pomme terre', 'dinde', 'poulet', 'poivre', 'sel', 'épice', 'herbe provence', 'martini blanc']","['général', 'sans gluten']"
16,https://www.marmiton.org/recettes/recette_sapin-de-noel-au-nutella_349084.aspx,sapin de noël au nutella®,"['dessert', 'végétarien']",dessert,90.0,bon marché,très facile,5.0,2300.0,7,non spécifié,chocolat,"['pâtes feuilletées', 'pommes', 'citron', 'g de beurre', 'g de sucre', 'g de cannelle', 'oeuf', 'g de nutella®']","['pâte feuilleter', 'pomme', 'citron', 'gramme de beurre', 'gramme de sucre', 'gramme de cannelle', 'oeuf', 'gramme de nutella ®']","['pâte feuilleter', 'pomme', 'citron', 'beurre', 'sucre', 'cannelle', 'oeuf', 'nutella ®']","['général', 'végétarien']"
17,https://www.marmiton.org/recettes/recette_compote-de-noel_84112.aspx,compote de noël,"['dessert', 'végétarien', 'sans gluten']",dessert,75.0,bon marché,très facile,4.3,6300.0,4,sarah_16558500,fruit,"['kg de pomme', 'clémentines', 'g de sucre', ""cl d'eau"", ""cuillère à café d'épices""]","['kilogramme de pomme', 'clémentine', 'gramme de sucre', 'cl de eau', 'cuillère à café de épice']","['kilogramme pomme', 'clémentine', 'sucre', 'eau', 'épice']","['général', 'végétarien', 'sans gluten']"
18,https://www.marmiton.org/recettes/recette_the-de-noel_334287.aspx,thé de noël,"['boisson', 'végétarien', 'sans gluten', 'rapide', 'boissons chaudes', 'thé']",boisson,10.0,bon marché,facile,4.5,102.0,1,loujea42,nc,"['cuillères à soupe de thé', 'cuillères à soupe de quatre-épices', ""écorce d'orange"", 'mandarine', 'grains de poivre']","['cuillère à soupe de thé', 'cuillère à soupe de quatre-épices', 'écorce de orange', 'mandarine', 'grain de poivre']","['thé', 'quatre-épices', 'écorce orange', 'mandarine', 'grain poivre']","['général', 'végétarien', 'sans gluten']"
19,https://www.marmiton.org/recettes/recette_noel-en-mer_390792.aspx,noël en mer,"['amuse-gueule', 'apéritif dînatoire sans gluten', 'rapide', 'dip et tartinade', 'apéritif dînatoire', 'tarama']",amuse-gueule,8.0,Coût moyen,très facile,0.0,0.0,0,MER,nc,"[""cuillères à café d'oeuf de lump"", 'cuillères à café de tarama']","['cuillère à café de oeuf de lump', 'cuillère à café de tarama']","['oeuf lump', 'tarama']","['général', 'sans gluten']"
20,https://www.marmiton.org/recettes/recette_buche-d-avant-noel_342894.aspx,bûche d'avant noël,"['dessert', 'végétarien', 'bûche de noël', 'autres bûches']",dessert,100.0,Coût moyen,Niveau moyen,5.0,342.0,2,hyacinthe16,autre,"['g de sucre', 'oeufs', 'g de farine', 'citrons', 'sachet de levure', ""gouttes d'extrait de vanille"", 'pot de confiture', 'g de chocolat noir', 'pincée de sel']","['gramme de sucre', 'oeuf', 'gramme de farine', 'citron', 'sachet de levure', 'goutte de extraire de vanille', 'pot de confiture', 'gramme de chocolat noir', 'pincée de sel']","['sucre', 'oeuf', 'farine', 'citron', 'levure', 'goutte extraire vanille', 'confiture', 'chocolat noir', 'sel']","['général', 'végétarien']"
21,https://www.marmiton.org/recettes/recette_pancakes-de-noel-au-nutella_346583.aspx,pancakes de noël au nutella®,"['dessert', 'végétarien', 'crêpe', 'pancake']",dessert,60.0,bon marché,Niveau moyen,5.0,312.0,1,non spécifié,chocolat,"['g de farine', 'cuillère à café de levure chimique', 'pincée de sel', 'oeufs', 'g de lait', 'g de sucre', 'huile', 'g de nutella®', 'groseille']","['gramme de farine', 'cuillère à café de levure chimique', 'pincée de sel', 'oeuf', 'gramme de lait', 'gramme de sucre', 'huile', 'gramme de nutella ®', 'groseille']","['farine', 'levure', 'sel', 'oeuf', 'lait', 'sucre', 'huile', 'nutella ®', 'groseille']","['général', 'végétarien']"
22,https://www.marmiton.org/recettes/recette_genoise-recette-de-patissier_336392.aspx,génoise recette de pâtissier,"['dessert', 'végétarien', 'gâteau', 'génoise']",dessert,20.0,bon marché,facile,3.0,448.0,6,rose_15066858,autre,"['oeufs', 'g de sucre en poudre', 'g de farine']","['oeuf', 'gramme de sucre en poudre', 'gramme de farine']","['oeuf', 'sucre', 'farine']","['général', 'végétarien']"
23,https://www.marmiton.org/recettes/recette_recette-de-base-pour-biscuits_334257.aspx,recette de base pour biscuits,"['dessert', 'végétarien', 'petits gâteaux', 'gâteau', 'autres biscuits et petits gâteaux ']",dessert,80.0,bon marché,facile,4.0,418.0,9,rose_17052038,autre,"['g de farine', ""g d'amandes"", 'g de vergeoise blonde', 'oeufs', 'sachet de levure chimique', 'amandes', 'noisettes', 'noix de pécan', 'fruits secs', 'mélange 4 épices']","['gramme de farine', 'gramme de amande', 'gramme de vergeoise blonde', 'oeuf', 'sachet de levure chimique', 'amande', 'noisette', 'noix de pécan', 'fruit sec', 'mélanger 4 épice']","['farine', 'amande', 'vergeoise blonde', 'oeuf', 'levure', 'amande', 'noisette', 'noix pécan', 'fruit sec', 'mélanger 4 épice']","['général', 'végétarien']"
24,https://www.marmiton.org/recettes/recette_butterplatzchen-sables-de-noel_96242.aspx,butterplätzchen - sablés de noël,"['entrée', 'végétarien', 'entrée de noël']",entrée,40.0,bon marché,très facile,4.6,1700.0,15,margot_14591069,autre,"['g de farine', 'g de sucre', 'pincée de sel', ""jaunes d'oeuf"", 'sachet de sucre vanillé', 'g de beurre', ""jaune d'oeuf"", 'sachet de sucre vanillé', 'chocolat pâtissier']","['gramme de farine', 'gramme de sucre', 'pincée de sel', 'jaune de oeuf', 'sachet de sucre vanillé', 'gramme de beurre', 'jaune de oeuf', 'sachet de sucre vanillé', 'chocolat pâtissier']","['farine', 'sucre', 'sel', 'jaune oeuf', 'sucre vanillé', 'beurre', 'jaune oeuf', 'sucre vanillé', 'chocolat pâtissier']","['général', 'végétarien']"
25,https://www.marmiton.org/recettes/recette_sables-exotiques-de-noel_334237.aspx,sablés exotiques de noël,"['dessert', 'végétarien', 'petits gâteaux', 'gâteau', 'sablés']",dessert,42.0,Coût moyen,facile,5.0,123.0,1,camila_13772608,autre,"[""jaunes d'oeuf"", 'g de mascarpone', 'g de beurre', 'g de farine', 'pincée de levure chimique', ""g d'amandes"", 'mangue', 'barquette de framboises', 'citron vert', 'g de sucre glace', 'cuillères à soupe de pistaches', 'cuillère à café de cannelle']","['jaune de oeuf', 'gramme de mascarpone', 'gramme de beurre', 'gramme de farine', 'pincée de levure chimique', 'gramme de amande', 'mangue', 'barquette de framboise', 'citron vert', 'gramme de sucre glac', 'cuillère à soupe de pistache', 'cuillère à café de cannelle']","['jaune oeuf', 'mascarpone', 'beurre', 'farine', 'levure', 'amande', 'mangue', 'framboise', 'citron vert', 'sucre glac', 'pistache', 'cannelle']","['général', 'végétarien']"
26,https://www.marmiton.org/recettes/recette_chapon-de-noel-au-lard-fume_372538.aspx,chapon de noël au lard fumé,"['plat principal', 'viande rôtie', 'viande', 'volaille de noël']",plat principal,150.0,Coût moyen,très facile,4.0,10.0,6,non spécifié,viande,"['chapon', 'tranches de poitrine fumée tranches fines herta®', 'échalotes', 'cube de bouillon kub volaille maggi®', ""tête d'ail"", 'branche de thym', 'cuillères à soupe de miel', 'cuillère à café de muscade', 'g de marrons', 'g de beurre']","['chapon', 'tranches de poitrine fumée tranches fin herta ®', 'échalote', 'cube de bouillon kub volaille maggi ®', 'tête de ail', 'branche de thym', 'cuillère à soupe de miel', 'cuillère à café de muscade', 'gramme de marron', 'gramme de beurre']","['chapon', 'poitrine fumée fin herta ®', 'échalote', 'cube bouillon kub volaille maggi ®', 'ail', 'thym', 'miel', 'muscade', 'marron', 'beurre']",['général']
27,https://www.marmiton.org/recettes/recette_bottes-de-noel-en-knacki_346279.aspx,bottes de noël en knacki,"['amuse-gueule', 'sans gluten', 'rapide', 'bouchée ou amuse-bouche', 'saucisses et knackis', ""noël / peau d'ane""]",amuse-gueule,15.0,bon marché,très facile,5.0,668.0,17,Marmiton_Recettes,nc,"['knackis', 'g de fromage frais', 'brin de ciboulette']","['knackis', 'gramme de fromage frais', 'brin de ciboulette']","['knackis', 'fromage', 'ciboulette']","['général', 'sans gluten']"
28,https://www.marmiton.org/recettes/recette_delicieux-gateau-de-noel_53652.aspx,délicieux gâteau de noël,"['dessert', 'végétarien', 'petits gâteaux', 'gâteau', 'biscuits de noël']",dessert,55.0,bon marché,très facile,4.0,304.0,3,lise_16040592,autre,"['g de pomme de terre', 'g de noisettes', 'g de farine', 'cuillère à café de cannelle', 'g de raisins secs', 'g de sucre roux', 'oeufs', ""cl d'huile"", 'g de crème fraîche', 'cuillère à café de levure']","['gramme de pomme de terre', 'gramme de noisette', 'gramme de farine', 'cuillère à café de cannelle', 'gramme de raisin sec', 'gramme de sucre roux', 'oeuf', 'cl de huile', 'gramme de crème fraîche', 'cuillère à café de levure']","['pomme terre', 'noisette', 'farine', 'cannelle', 'raisin sec', 'sucre roux', 'oeuf', 'huile', 'crème fraîche', 'levure']","['général', 'végétarien']"
29,https://www.marmiton.org/recettes/recette_coquille-de-noel-belgique_31901.aspx,coquille de noël (belgique),"['dessert', 'végétarien', 'spécial belgique']",dessert,140.0,bon marché,très facile,4.7,1500.0,222,anna_14928265,autre,"['g de farine', 'cl de lait', 'g de levure', 'g de beurre', ""jaunes d'oeuf"", 'cuillères à soupe de sucre', 'sel']","['gramme de farine', 'cl de lait', 'gramme de levure', 'gramme de beurre', 'jaune de oeuf', 'cuillère à soupe de sucre', 'sel']","['farine', 'lait', 'levure', 'beurre', 'jaune oeuf', 'sucre', 'sel']","['général', 'végétarien']"
30,https://www.marmiton.org/recettes/recette_petits-sables-de-noel_232539.aspx,petits sablés de noël,"['confiserie', 'végétarien', 'petits gâteaux', 'gâteau', 'sablés']",confiserie,40.0,bon marché,très facile,4.7,3700.0,215,anna_16374254,biscuit,"[""g d'amandes"", 'g de beurre', 'g de sucre glace', 'sachet de sucre vanillé', 'cuillères à café de cannelle', 'pincée de sel', 'oeufs', 'g de farine']","['gramme de amande', 'gramme de beurre', 'gramme de sucre glac', 'sachet de sucre vanillé', 'cuillère à café de cannelle', 'pincée de sel', 'oeuf', 'gramme de farine']","['amande', 'beurre', 'sucre glac', 'sucre vanillé', 'cannelle', 'sel', 'oeuf', 'farine']","['général', 'végétarien']"
31,https://www.marmiton.org/recettes/recette_gateau-rond-de-noel-au-nutella_349107.aspx,gâteau rond de noël au nutella®,"['dessert', 'végétarien', 'gâteau', 'gâteau au chocolat']",dessert,63.0,bon marché,facile,4.5,3300.0,3,non spécifié,autre,"['g de farine', 'g de sucre', ""ml d'huile de tournesol"", ""blancs d'oeuf"", 'g de yaourt', 'sachet de levure chimique', 'sucre glace', 'g de nutella®']","['gramme de farine', 'gramme de sucre', 'millilitre de huile de tournesol', 'blancs de oeuf', 'gramme de yaourt', 'sachet de levure chimique', 'sucre glac', 'gramme de nutella ®']","['farine', 'sucre', 'millilitre huile tournesol', 'blancs oeuf', 'yaourt', 'levure', 'sucre glac', 'nutella ®']","['général', 'végétarien']"
32,https://www.marmiton.org/recettes/recette_buche-de-noel-glacee_53697.aspx,bûche de noël glacée,"['dessert', 'végétarien', 'sans gluten', 'bûche de noël', 'bûche glacée']",dessert,40.0,bon marché,Niveau moyen,4.5,335.0,1,hannah_16809603,autre,"['g de chocolat', 'g de sucre glace', 'cl de crème fraîche', ""g d'amandes"", 'cl de glace', 'cl de glace à la noix de coco', 'cl de glace vanille', 'g de beurre']","['gramme de chocolat', 'gramme de sucre glac', 'cl de crème fraîche', 'gramme de amande', 'cl de glace', 'cl de glace à le noix de coco', 'cl de glace vanill', 'gramme de beurre']","['chocolat', 'sucre glac', 'crème fraîche', 'amande', 'glace', 'glace noix coco', 'glace vanill', 'beurre']","['général', 'végétarien', 'sans gluten']"
33,https://www.marmiton.org/recettes/recette_gateau-de-noel-perigourdin_54351.aspx,gâteau de noël périgourdin,"['dessert', 'végétarien', 'petits gâteaux', 'gâteau', 'biscuits de noël']",dessert,80.0,bon marché,facile,5.0,162.0,3,bjorn_15234097,autre,"['g de farine', 'g de beurre', 'g de sucre', 'oeufs', 'g de chocolat', 'pommes', 'cuillères à soupe de miel liquide', 'poignée de cerneau de noix', ""cuillère à café de fleur d'oranger"", 'cuillère à café de cannelle', 'gousse de vanille', ""verre d'eau"", 'g de sucre', 'oranges']","['gramme de farine', 'gramme de beurre', 'gramme de sucre', 'oeuf', 'gramme de chocolat', 'pomme', 'cuillère à soupe de miel liquide', 'poignée de cerneau de noix', 'cuillère à café de fleur de oranger', 'cuillère à café de cannelle', 'gousse de vanille', 'verre de eau', 'gramme de sucre', 'orange']","['farine', 'beurre', 'sucre', 'oeuf', 'chocolat', 'pomme', 'miel liquide', 'cerneau noix', 'fleur oranger', 'cannelle', 'vanille', 'eau', 'sucre', 'orange']","['général', 'végétarien']"
34,https://www.marmiton.org/recettes/recette_pain-d-epices-de-noel_42237.aspx,pain d'épices de noël,"['dessert', 'végétarien', ""pain d'épices""]",dessert,80.0,Coût moyen,Niveau moyen,4.8,1700.0,53,camila_16593796,épices,"['g de miel', 'cl de lait', 'g de beurre', 'g de farine', 'sachet de levure chimique', ""jaunes d'oeuf"", ""cuillère à café d'extrait de vanille"", 'cuillère de cannelle', 'cuillère de muscade', 'cuillère de gingembre', 'cuillère de clou de girofle', ""blancs d'oeuf"", 'g de sucre glace', 'gouttes de jus de citron', 'raisins secs', 'bonbon']","['gramme de miel', 'cl de lait', 'gramme de beurre', 'gramme de farine', 'sachet de levure chimique', 'jaune de oeuf', 'cuillère à café de extraire de vanille', 'cuillère de cannelle', 'cuillère de muscade', 'cuillère de gingembre', 'cuillère de clou de girofle', 'blancs de oeuf', 'gramme de sucre glac', 'goutte de jus de citron', 'raisins sec', 'bonbon']","['miel', 'lait', 'beurre', 'farine', 'levure', 'jaune oeuf', 'extraire vanille', 'cannelle', 'muscade', 'gingembre', 'clou girofle', 'blancs oeuf', 'sucre glac', 'goutte jus citron', 'raisins sec', 'bonbon']","['général', 'végétarien']"
35,https://www.marmiton.org/recettes/recette_sables-de-noel-au-thermomix_392187.aspx,sablés de noël au thermomix,"['dessert', 'végétarien', 'petits gâteaux', 'gâteau', 'biscuits de noël']",dessert,25.0,bon marché,facile,3.0,0.0,0,Marmiton_Recettes,autre,"['g de farine', 'g de beurre', 'g de sucre roux', ""g de poudre d'amandes"", 'oeuf', ""jaune d'oeuf"", 'cuillère à café de levure', 'cannelle', 'muscade']","['gramme de farine', 'gramme de beurre', 'gramme de sucre roux', 'gramme de poudre de amande', 'oeuf', 'jaune de oeuf', 'cuillère à café de levure', 'cannelle', 'muscade']","['farine', 'beurre', 'sucre roux', 'amande', 'oeuf', 'jaune oeuf', 'levure', 'cannelle', 'muscade']","['général', 'végétarien']"
